"cohort_start_date","renewal_date","cohort_size","cohort_size_at_renewal","plan","amount","currency","cohort_age_months","retention_rate"
"2019-12-01 00:00:00+01","2020-04-01 00:00:00+02","35","19","SMALL","8.95","EUR","4","0.54"
"2019-12-01 00:00:00+01","2020-05-01 00:00:00+02","35","18","SMALL","8.95","EUR","5","0.51"
"2019-12-01 00:00:00+01","2020-06-01 00:00:00+02","35","16","SMALL","8.95","EUR","6","0.46"
"2019-12-01 00:00:00+01","2020-07-01 00:00:00+02","35","15","SMALL","8.95","EUR","7","0.43"
"2019-12-01 00:00:00+01","2020-08-01 00:00:00+02","35","14","SMALL","8.95","EUR","8","0.40"
"2019-12-01 00:00:00+01","2020-09-01 00:00:00+02","35","14","SMALL","8.95","EUR","9","0.40"
"2019-12-01 00:00:00+01","2020-10-01 00:00:00+02","35","13","SMALL","8.95","EUR","10","0.37"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","40","40","SMALL","9.95","USD","0","1.00"
"2019-12-01 00:00:00+01","2020-01-01 00:00:00+01","40","36","SMALL","9.95","USD","1","0.90"
"2019-12-01 00:00:00+01","2020-02-01 00:00:00+01","40","34","SMALL","9.95","USD","2","0.85"
"2019-12-01 00:00:00+01","2020-03-01 00:00:00+01","40","31","SMALL","9.95","USD","3","0.78"
"2019-12-01 00:00:00+01","2020-04-01 00:00:00+02","40","30","SMALL","9.95","USD","4","0.75"
"2019-12-01 00:00:00+01","2020-05-01 00:00:00+02","40","29","SMALL","9.95","USD","5","0.73"
"2019-12-01 00:00:00+01","2020-06-01 00:00:00+02","40","28","SMALL","9.95","USD","6","0.70"
"2019-12-01 00:00:00+01","2020-07-01 00:00:00+02","40","27","SMALL","9.95","USD","7","0.68"
"2019-12-01 00:00:00+01","2020-08-01 00:00:00+02","40","25","SMALL","9.95","USD","8","0.63"
"2019-12-01 00:00:00+01","2020-09-01 00:00:00+02","40","24","SMALL","9.95","USD","9","0.60"
"2019-12-01 00:00:00+01","2020-10-01 00:00:00+02","40","22","SMALL","9.95","USD","10","0.55"
"2019-12-01 00:00:00+01","2020-11-01 00:00:00+01","40","21","SMALL","9.95","USD","11","0.53"
"2019-12-01 00:00:00+01","2020-12-01 00:00:00+01","40","21","SMALL","9.95","USD","12","0.53"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","7","7","MEDIUM","12.95","EUR","0","1.00"
"2019-12-01 00:00:00+01","2020-01-01 00:00:00+01","7","4","MEDIUM","12.95","EUR","1","0.57"
"2019-12-01 00:00:00+01","2020-02-01 00:00:00+01","7","4","MEDIUM","12.95","EUR","2","0.57"
"2019-12-01 00:00:00+01","2020-03-01 00:00:00+01","7","3","MEDIUM","12.95","EUR","3","0.43"
"2019-12-01 00:00:00+01","2020-04-01 00:00:00+02","7","3","MEDIUM","12.95","EUR","4","0.43"
"2019-12-01 00:00:00+01","2020-05-01 00:00:00+02","7","3","MEDIUM","12.95","EUR","5","0.43"
"2019-12-01 00:00:00+01","2020-06-01 00:00:00+02","7","3","MEDIUM","12.95","EUR","6","0.43"
"2019-12-01 00:00:00+01","2020-07-01 00:00:00+02","7","3","MEDIUM","12.95","EUR","7","0.43"
"2019-12-01 00:00:00+01","2020-08-01 00:00:00+02","7","3","MEDIUM","12.95","EUR","8","0.43"
"2019-12-01 00:00:00+01","2020-09-01 00:00:00+02","7","2","MEDIUM","12.95","EUR","9","0.29"
"2019-12-01 00:00:00+01","2020-10-01 00:00:00+02","7","1","MEDIUM","12.95","EUR","10","0.14"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","12","12","MEDIUM","14.95","USD","0","1.00"
"2019-12-01 00:00:00+01","2020-01-01 00:00:00+01","12","10","MEDIUM","14.95","USD","1","0.83"
"2019-12-01 00:00:00+01","2020-02-01 00:00:00+01","12","7","MEDIUM","14.95","USD","2","0.58"
"2019-12-01 00:00:00+01","2020-03-01 00:00:00+01","12","7","MEDIUM","14.95","USD","3","0.58"
"2019-12-01 00:00:00+01","2020-04-01 00:00:00+02","12","7","MEDIUM","14.95","USD","4","0.58"
"2019-12-01 00:00:00+01","2020-05-01 00:00:00+02","12","7","MEDIUM","14.95","USD","5","0.58"
"2019-12-01 00:00:00+01","2020-06-01 00:00:00+02","12","7","MEDIUM","14.95","USD","6","0.58"
"2019-12-01 00:00:00+01","2020-07-01 00:00:00+02","12","6","MEDIUM","14.95","USD","7","0.50"
"2019-12-01 00:00:00+01","2020-08-01 00:00:00+02","12","6","MEDIUM","14.95","USD","8","0.50"
"2019-12-01 00:00:00+01","2020-09-01 00:00:00+02","12","6","MEDIUM","14.95","USD","9","0.50"
"2019-12-01 00:00:00+01","2020-10-01 00:00:00+02","12","6","MEDIUM","14.95","USD","10","0.50"
"2019-12-01 00:00:00+01","2020-11-01 00:00:00+01","12","6","MEDIUM","14.95","USD","11","0.50"
"2019-12-01 00:00:00+01","2020-12-01 00:00:00+01","12","6","MEDIUM","14.95","USD","12","0.50"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","1","1","LARGE","15.95","EUR","0","1.00"
"2019-12-01 00:00:00+01","2019-12-01 00:00:00+01","6","6","LARGE","18.95","USD","0","1.00"
"2019-12-01 00:00:00+01","2020-01-01 00:00:00+01","6","4","LARGE","18.95","USD","1","0.67"
"2019-12-01 00:00:00+01","2020-02-01 00:00:00+01","6","3","LARGE","18.95","USD","2","0.50"
"2019-12-01 00:00:00+01","2020-03-01 00:00:00+01","6","3","LARGE","18.95","USD","3","0.50"
"2019-12-01 00:00:00+01","2020-04-01 00:00:00+02","6","3","LARGE","18.95","USD","4","0.50"
"2019-12-01 00:00:00+01","2020-05-01 00:00:00+02","6","3","LARGE","18.95","USD","5","0.50"
"2019-12-01 00:00:00+01","2020-06-01 00:00:00+02","6","3","LARGE","18.95","USD","6","0.50"
"2019-12-01 00:00:00+01","2020-07-01 00:00:00+02","6","3","LARGE","18.95","USD","7","0.50"
"2019-12-01 00:00:00+01","2020-08-01 00:00:00+02","6","3","LARGE","18.95","USD","8","0.50"
"2019-12-01 00:00:00+01","2020-09-01 00:00:00+02","6","3","LARGE","18.95","USD","9","0.50"
"2019-12-01 00:00:00+01","2020-10-01 00:00:00+02","6","3","LARGE","18.95","USD","10","0.50"
"2019-12-01 00:00:00+01","2020-11-01 00:00:00+01","6","3","LARGE","18.95","USD","11","0.50"
"2019-12-01 00:00:00+01","2020-12-01 00:00:00+01","6","2","LARGE","18.95","USD","12","0.33"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","35","35","SMALL","8.95","EUR","0","1.00"
"2020-01-01 00:00:00+01","2020-02-01 00:00:00+01","35","30","SMALL","8.95","EUR","1","0.86"
"2020-01-01 00:00:00+01","2020-03-01 00:00:00+01","35","25","SMALL","8.95","EUR","2","0.71"
"2020-01-01 00:00:00+01","2020-04-01 00:00:00+02","35","23","SMALL","8.95","EUR","3","0.66"
"2020-01-01 00:00:00+01","2020-05-01 00:00:00+02","35","22","SMALL","8.95","EUR","4","0.63"
"2020-01-01 00:00:00+01","2020-06-01 00:00:00+02","35","22","SMALL","8.95","EUR","5","0.63"
"2020-01-01 00:00:00+01","2020-07-01 00:00:00+02","35","22","SMALL","8.95","EUR","6","0.63"
"2020-01-01 00:00:00+01","2020-08-01 00:00:00+02","35","22","SMALL","8.95","EUR","7","0.63"
"2020-01-01 00:00:00+01","2020-09-01 00:00:00+02","35","21","SMALL","8.95","EUR","8","0.60"
"2020-01-01 00:00:00+01","2020-10-01 00:00:00+02","35","21","SMALL","8.95","EUR","9","0.60"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","41","41","SMALL","9.95","USD","0","1.00"
"2020-01-01 00:00:00+01","2020-02-01 00:00:00+01","41","36","SMALL","9.95","USD","1","0.88"
"2020-01-01 00:00:00+01","2020-03-01 00:00:00+01","41","32","SMALL","9.95","USD","2","0.78"
"2020-01-01 00:00:00+01","2020-04-01 00:00:00+02","41","29","SMALL","9.95","USD","3","0.71"
"2020-01-01 00:00:00+01","2020-05-01 00:00:00+02","41","28","SMALL","9.95","USD","4","0.68"
"2020-01-01 00:00:00+01","2020-06-01 00:00:00+02","41","28","SMALL","9.95","USD","5","0.68"
"2020-01-01 00:00:00+01","2020-07-01 00:00:00+02","41","25","SMALL","9.95","USD","6","0.61"
"2020-01-01 00:00:00+01","2020-08-01 00:00:00+02","41","24","SMALL","9.95","USD","7","0.59"
"2020-01-01 00:00:00+01","2020-09-01 00:00:00+02","41","22","SMALL","9.95","USD","8","0.54"
"2020-01-01 00:00:00+01","2020-10-01 00:00:00+02","41","20","SMALL","9.95","USD","9","0.49"
"2020-01-01 00:00:00+01","2020-11-01 00:00:00+01","41","17","SMALL","9.95","USD","10","0.41"
"2020-01-01 00:00:00+01","2020-12-01 00:00:00+01","41","17","SMALL","9.95","USD","11","0.41"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","10","10","MEDIUM","12.95","EUR","0","1.00"
"2020-01-01 00:00:00+01","2020-02-01 00:00:00+01","10","8","MEDIUM","12.95","EUR","1","0.80"
"2020-01-01 00:00:00+01","2020-03-01 00:00:00+01","10","6","MEDIUM","12.95","EUR","2","0.60"
"2020-01-01 00:00:00+01","2020-04-01 00:00:00+02","10","6","MEDIUM","12.95","EUR","3","0.60"
"2020-01-01 00:00:00+01","2020-05-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","4","0.50"
"2020-01-01 00:00:00+01","2020-06-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","5","0.50"
"2020-01-01 00:00:00+01","2020-07-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","6","0.50"
"2020-01-01 00:00:00+01","2020-08-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","7","0.50"
"2020-01-01 00:00:00+01","2020-09-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","8","0.50"
"2020-01-01 00:00:00+01","2020-10-01 00:00:00+02","10","5","MEDIUM","12.95","EUR","9","0.50"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","11","11","MEDIUM","14.95","USD","0","1.00"
"2020-01-01 00:00:00+01","2020-02-01 00:00:00+01","11","8","MEDIUM","14.95","USD","1","0.73"
"2020-01-01 00:00:00+01","2020-03-01 00:00:00+01","11","7","MEDIUM","14.95","USD","2","0.64"
"2020-01-01 00:00:00+01","2020-04-01 00:00:00+02","11","5","MEDIUM","14.95","USD","3","0.45"
"2020-01-01 00:00:00+01","2020-05-01 00:00:00+02","11","5","MEDIUM","14.95","USD","4","0.45"
"2020-01-01 00:00:00+01","2020-06-01 00:00:00+02","11","5","MEDIUM","14.95","USD","5","0.45"
"2020-01-01 00:00:00+01","2020-07-01 00:00:00+02","11","5","MEDIUM","14.95","USD","6","0.45"
"2020-01-01 00:00:00+01","2020-08-01 00:00:00+02","11","4","MEDIUM","14.95","USD","7","0.36"
"2020-01-01 00:00:00+01","2020-09-01 00:00:00+02","11","4","MEDIUM","14.95","USD","8","0.36"
"2020-01-01 00:00:00+01","2020-10-01 00:00:00+02","11","3","MEDIUM","14.95","USD","9","0.27"
"2020-01-01 00:00:00+01","2020-11-01 00:00:00+01","11","3","MEDIUM","14.95","USD","10","0.27"
"2020-01-01 00:00:00+01","2020-12-01 00:00:00+01","11","3","MEDIUM","14.95","USD","11","0.27"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","1","1","LARGE","15.95","EUR","0","1.00"
"2020-01-01 00:00:00+01","2020-01-01 00:00:00+01","1","1","LARGE","18.95","USD","0","1.00"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","24","24","SMALL","8.95","EUR","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","24","21","SMALL","8.95","EUR","1","0.88"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","24","20","SMALL","8.95","EUR","2","0.83"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","24","20","SMALL","8.95","EUR","3","0.83"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","24","20","SMALL","8.95","EUR","4","0.83"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","24","18","SMALL","8.95","EUR","5","0.75"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","24","18","SMALL","8.95","EUR","6","0.75"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","24","16","SMALL","8.95","EUR","7","0.67"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","24","15","SMALL","8.95","EUR","8","0.63"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","22","22","SMALL","9.95","USD","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","22","19","SMALL","9.95","USD","1","0.86"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","22","17","SMALL","9.95","USD","2","0.77"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","22","16","SMALL","9.95","USD","3","0.73"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","22","15","SMALL","9.95","USD","4","0.68"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","22","14","SMALL","9.95","USD","5","0.64"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","22","13","SMALL","9.95","USD","6","0.59"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","22","13","SMALL","9.95","USD","7","0.59"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","22","13","SMALL","9.95","USD","8","0.59"
"2020-02-01 00:00:00+01","2020-11-01 00:00:00+01","22","12","SMALL","9.95","USD","9","0.55"
"2020-02-01 00:00:00+01","2020-12-01 00:00:00+01","22","12","SMALL","9.95","USD","10","0.55"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","3","3","MEDIUM","12.95","EUR","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","3","3","MEDIUM","12.95","EUR","1","1.00"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","2","0.33"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","3","0.33"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","4","0.33"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","5","0.33"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","6","0.33"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","7","0.33"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","8","0.33"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","4","4","MEDIUM","14.95","USD","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","4","3","MEDIUM","14.95","USD","1","0.75"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","4","3","MEDIUM","14.95","USD","2","0.75"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","4","3","MEDIUM","14.95","USD","3","0.75"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","4","3","MEDIUM","14.95","USD","4","0.75"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","4","3","MEDIUM","14.95","USD","5","0.75"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","4","3","MEDIUM","14.95","USD","6","0.75"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","4","3","MEDIUM","14.95","USD","7","0.75"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","4","3","MEDIUM","14.95","USD","8","0.75"
"2020-02-01 00:00:00+01","2020-11-01 00:00:00+01","4","3","MEDIUM","14.95","USD","9","0.75"
"2020-02-01 00:00:00+01","2020-12-01 00:00:00+01","4","3","MEDIUM","14.95","USD","10","0.75"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","1","1","LARGE","15.95","EUR","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","1","1","LARGE","15.95","EUR","1","1.00"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","1","1","LARGE","15.95","EUR","2","1.00"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","1","1","LARGE","15.95","EUR","3","1.00"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","1","1","LARGE","15.95","EUR","4","1.00"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","1","1","LARGE","15.95","EUR","5","1.00"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","1","1","LARGE","15.95","EUR","6","1.00"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","1","1","LARGE","15.95","EUR","7","1.00"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","1","1","LARGE","15.95","EUR","8","1.00"
"2020-02-01 00:00:00+01","2020-02-01 00:00:00+01","3","3","LARGE","18.95","USD","0","1.00"
"2020-02-01 00:00:00+01","2020-03-01 00:00:00+01","3","3","LARGE","18.95","USD","1","1.00"
"2020-02-01 00:00:00+01","2020-04-01 00:00:00+02","3","3","LARGE","18.95","USD","2","1.00"
"2020-02-01 00:00:00+01","2020-05-01 00:00:00+02","3","3","LARGE","18.95","USD","3","1.00"
"2020-02-01 00:00:00+01","2020-06-01 00:00:00+02","3","3","LARGE","18.95","USD","4","1.00"
"2020-02-01 00:00:00+01","2020-07-01 00:00:00+02","3","3","LARGE","18.95","USD","5","1.00"
"2020-02-01 00:00:00+01","2020-08-01 00:00:00+02","3","3","LARGE","18.95","USD","6","1.00"
"2020-02-01 00:00:00+01","2020-09-01 00:00:00+02","3","3","LARGE","18.95","USD","7","1.00"
"2020-02-01 00:00:00+01","2020-10-01 00:00:00+02","3","3","LARGE","18.95","USD","8","1.00"
"2020-02-01 00:00:00+01","2020-11-01 00:00:00+01","3","2","LARGE","18.95","USD","9","0.67"
"2020-02-01 00:00:00+01","2020-12-01 00:00:00+01","3","1","LARGE","18.95","USD","10","0.33"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","30","30","SMALL","8.95","EUR","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","30","27","SMALL","8.95","EUR","1","0.90"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","30","25","SMALL","8.95","EUR","2","0.83"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","30","22","SMALL","8.95","EUR","3","0.73"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","30","21","SMALL","8.95","EUR","4","0.70"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","30","20","SMALL","8.95","EUR","5","0.67"
"2020-03-01 00:00:00+01","2020-09-01 00:00:00+02","30","20","SMALL","8.95","EUR","6","0.67"
"2020-03-01 00:00:00+01","2020-10-01 00:00:00+02","30","18","SMALL","8.95","EUR","7","0.60"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","25","25","SMALL","9.95","USD","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","25","20","SMALL","9.95","USD","1","0.80"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","25","16","SMALL","9.95","USD","2","0.64"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","25","15","SMALL","9.95","USD","3","0.60"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","25","15","SMALL","9.95","USD","4","0.60"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","25","14","SMALL","9.95","USD","5","0.56"
"2020-03-01 00:00:00+01","2020-09-01 00:00:00+02","25","13","SMALL","9.95","USD","6","0.52"
"2020-03-01 00:00:00+01","2020-10-01 00:00:00+02","25","13","SMALL","9.95","USD","7","0.52"
"2020-03-01 00:00:00+01","2020-11-01 00:00:00+01","25","12","SMALL","9.95","USD","8","0.48"
"2020-03-01 00:00:00+01","2020-12-01 00:00:00+01","25","11","SMALL","9.95","USD","9","0.44"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","3","3","MEDIUM","12.95","EUR","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","1","0.33"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","2","0.33"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","3","0.33"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","4","0.33"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","3","1","MEDIUM","12.95","EUR","5","0.33"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","9","9","MEDIUM","14.95","USD","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","9","7","MEDIUM","14.95","USD","1","0.78"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","9","6","MEDIUM","14.95","USD","2","0.67"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","9","6","MEDIUM","14.95","USD","3","0.67"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","9","6","MEDIUM","14.95","USD","4","0.67"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","9","6","MEDIUM","14.95","USD","5","0.67"
"2020-03-01 00:00:00+01","2020-09-01 00:00:00+02","9","6","MEDIUM","14.95","USD","6","0.67"
"2020-03-01 00:00:00+01","2020-10-01 00:00:00+02","9","6","MEDIUM","14.95","USD","7","0.67"
"2020-03-01 00:00:00+01","2020-11-01 00:00:00+01","9","6","MEDIUM","14.95","USD","8","0.67"
"2020-03-01 00:00:00+01","2020-12-01 00:00:00+01","9","6","MEDIUM","14.95","USD","9","0.67"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","3","3","LARGE","15.95","EUR","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","3","3","LARGE","15.95","EUR","1","1.00"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","3","2","LARGE","15.95","EUR","2","0.67"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","3","2","LARGE","15.95","EUR","3","0.67"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","3","2","LARGE","15.95","EUR","4","0.67"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","3","2","LARGE","15.95","EUR","5","0.67"
"2020-03-01 00:00:00+01","2020-09-01 00:00:00+02","3","1","LARGE","15.95","EUR","6","0.33"
"2020-03-01 00:00:00+01","2020-10-01 00:00:00+02","3","1","LARGE","15.95","EUR","7","0.33"
"2020-03-01 00:00:00+01","2020-03-01 00:00:00+01","2","2","LARGE","18.95","USD","0","1.00"
"2020-03-01 00:00:00+01","2020-04-01 00:00:00+02","2","2","LARGE","18.95","USD","1","1.00"
"2020-03-01 00:00:00+01","2020-05-01 00:00:00+02","2","2","LARGE","18.95","USD","2","1.00"
"2020-03-01 00:00:00+01","2020-06-01 00:00:00+02","2","2","LARGE","18.95","USD","3","1.00"
"2020-03-01 00:00:00+01","2020-07-01 00:00:00+02","2","2","LARGE","18.95","USD","4","1.00"
"2020-03-01 00:00:00+01","2020-08-01 00:00:00+02","2","2","LARGE","18.95","USD","5","1.00"
"2020-03-01 00:00:00+01","2020-09-01 00:00:00+02","2","2","LARGE","18.95","USD","6","1.00"
"2020-03-01 00:00:00+01","2020-10-01 00:00:00+02","2","1","LARGE","18.95","USD","7","0.50"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","38","38","SMALL","8.95","EUR","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","38","33","SMALL","8.95","EUR","1","0.87"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","38","31","SMALL","8.95","EUR","2","0.82"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","38","28","SMALL","8.95","EUR","3","0.74"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","38","26","SMALL","8.95","EUR","4","0.68"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","38","26","SMALL","8.95","EUR","5","0.68"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","38","24","SMALL","8.95","EUR","6","0.63"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","27","27","SMALL","9.95","USD","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","27","22","SMALL","9.95","USD","1","0.81"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","27","17","SMALL","9.95","USD","2","0.63"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","27","16","SMALL","9.95","USD","3","0.59"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","27","16","SMALL","9.95","USD","4","0.59"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","27","15","SMALL","9.95","USD","5","0.56"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","27","15","SMALL","9.95","USD","6","0.56"
"2020-04-01 00:00:00+02","2020-11-01 00:00:00+01","27","15","SMALL","9.95","USD","7","0.56"
"2020-04-01 00:00:00+02","2020-12-01 00:00:00+01","27","15","SMALL","9.95","USD","8","0.56"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","5","5","MEDIUM","12.95","EUR","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","1","0.60"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","2","0.60"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","3","0.60"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","4","0.60"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","5","0.60"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","6","0.60"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","5","5","MEDIUM","14.95","USD","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","5","5","MEDIUM","14.95","USD","1","1.00"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","5","4","MEDIUM","14.95","USD","2","0.80"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","5","4","MEDIUM","14.95","USD","3","0.80"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","5","3","MEDIUM","14.95","USD","4","0.60"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","5","3","MEDIUM","14.95","USD","5","0.60"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","5","3","MEDIUM","14.95","USD","6","0.60"
"2020-04-01 00:00:00+02","2020-11-01 00:00:00+01","5","3","MEDIUM","14.95","USD","7","0.60"
"2020-04-01 00:00:00+02","2020-12-01 00:00:00+01","5","2","MEDIUM","14.95","USD","8","0.40"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","3","3","LARGE","15.95","EUR","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","3","3","LARGE","15.95","EUR","1","1.00"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","3","1","LARGE","15.95","EUR","2","0.33"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","3","1","LARGE","15.95","EUR","3","0.33"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","3","1","LARGE","15.95","EUR","4","0.33"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","3","1","LARGE","15.95","EUR","5","0.33"
